path,old_path,status,category,subclass,v29_fate,loc_added,loc_deleted,port_unit
core/lib/test_contracts/contracts/custom-account/nonce-holder-test.sol,etc/contracts-test-data/contracts/custom-account/nonce-holder-test.sol,R100,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/custom-account/validation-rule-breaker.sol,,A,A,unmarked-addition,present,149,0,test_contracts
core/lib/test_contracts/contracts/error/error.sol,etc/contracts-test-data/contracts/error/error.sol,R100,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/expensive/expensive.sol,etc/contracts-test-data/contracts/expensive/expensive.sol,R100,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/failed-call/failed_call.sol,,A,A,unmarked-addition,identical-to-v29,24,0,test_contracts
core/lib/test_contracts/contracts/infinite/infinite.sol,etc/contracts-test-data/contracts/infinite/infinite.sol,R100,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/loadnext/README.md,,A,A,unmarked-addition,identical-to-v29,15,0,test_contracts
core/lib/test_contracts/contracts/loadnext/loadnext_contract.sol,,A,A,unmarked-addition,identical-to-v29,81,0,test_contracts
core/lib/test_contracts/contracts/loadnext/query_event_metrics.sql,,A,A,unmarked-addition,identical-to-v29,19,0,test_contracts
core/lib/test_contracts/contracts/loadnext/query_execution_info_metrics.sql,,A,A,unmarked-addition,identical-to-v29,20,0,test_contracts
core/lib/test_contracts/contracts/loadnext/query_max_transactions_in_window.sql,,A,A,unmarked-addition,identical-to-v29,23,0,test_contracts
core/lib/test_contracts/contracts/loadnext/query_read_metrics_basic.sql,,A,A,unmarked-addition,identical-to-v29,39,0,test_contracts
core/lib/test_contracts/contracts/loadnext/query_write_metrics.sql,,A,A,unmarked-addition,identical-to-v29,50,0,test_contracts
core/lib/test_contracts/contracts/mock-evm/mock-evm.sol,,A,A,unmarked-addition,present,339,0,test_contracts
core/lib/test_contracts/contracts/precompiles/precompiles.sol,etc/contracts-test-data/contracts/precompiles/precompiles.sol,R100,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/simple-transfer/simple-transfer.sol,etc/contracts-test-data/contracts/simple-transfer/simple-transfer.sol,R090,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/storage/storage.sol,etc/contracts-test-data/contracts/storage/storage.sol,R096,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/contracts/transfer/ERC20.sol,,A,A,unmarked-addition,present,11,0,test_contracts
core/lib/test_contracts/contracts/transfer/transfer.sol,etc/contracts-test-data/contracts/transfer/transfer.sol,R097,B,wiring,identical-to-v29,0,0,test_contracts
core/lib/test_contracts/src/contracts.rs,,A,A,unmarked-addition,present,699,0,test_contracts
core/lib/test_contracts/src/lib.rs,core/tests/test_account/src/lib.rs,R074,B,wiring,moved?:core/lib/basic_types/src/lib.rs,0,0,test_contracts
core/lib/types/Cargo.toml,,M,B,wiring,present,5,3,types
core/lib/types/src/abi.rs,,M,B,wiring,present,2,2,types
core/lib/types/src/aggregated_operations.rs,,M,B,wiring,present,11,1,types
core/lib/types/src/api/en.rs,,M,B,feature,present,22,1,types
core/lib/types/src/api/mod.rs,,M,B,feature,present,149,12,types
core/lib/types/src/api/state_override.rs,,M,B,feature,present,17,4,types
core/lib/types/src/block.rs,,M,B,feature,present,27,51,types
core/lib/types/src/btc_block.rs,,A,A,unmarked-addition,gone,27,0,types
core/lib/types/src/btc_inscription_operations.rs,,A,A,unmarked-addition,gone,59,0,types
core/lib/types/src/commitment/mod.rs,,M,B,feature,present,136,43,types
core/lib/types/src/commitment/tests/mod.rs,,M,B,wiring,present,10,0,types
core/lib/types/src/commitment/tests/post_boojum_1_4_1_test.json,,M,B,feature,identical-to-v29,22,11,types
core/lib/types/src/commitment/tests/post_boojum_1_4_2_test.json,,M,B,feature,identical-to-v29,22,11,types
core/lib/types/src/commitment/tests/post_boojum_1_5_0_test.json,,M,B,feature,identical-to-v29,134,53,types
core/lib/types/src/commitment/tests/post_boojum_1_5_0_test_with_evm.json,,A,A,unmarked-addition,identical-to-v29,440,0,types
core/lib/types/src/commitment/tests/post_gateway_test.json,,A,A,unmarked-addition,identical-to-v29,1977,0,types
core/lib/types/src/contract_verification_api.rs,,M,B,feature,gone,35,27,types
core/lib/types/src/debug_flat_call.rs,,M,B,feature,present,22,225,types
core/lib/types/src/eth_sender.rs,,M,B,wiring,present,1,1,types
core/lib/types/src/fee.rs,,M,B,wiring,identical-to-v29,4,5,types
core/lib/types/src/fee_model.rs,,M,B,feature,present,456,20,types
core/lib/types/src/l1/mod.rs,,M,B,feature,present,17,14,types
core/lib/types/src/l1/priority_id.rs,,A,A,unmarked-addition,gone,218,0,types
core/lib/types/src/l1/via_l1.rs,,A,A,via-named-embedded,,124,0,types
core/lib/types/src/l2/mod.rs,,M,B,feature,present,16,6,types
core/lib/types/src/l2_to_l1_log.rs,,M,B,feature,present,43,7,types
core/lib/types/src/lib.rs,,M,B,feature,present,56,23,types
core/lib/types/src/protocol_upgrade.rs,,M,B,feature,present,27,16,types
core/lib/types/src/snapshots.rs,,M,B,wiring,present,4,6,types
core/lib/types/src/storage/log.rs,,M,B,wiring,identical-to-v29,1,1,types
core/lib/types/src/storage/mod.rs,,M,B,feature,present,15,2,types
core/lib/types/src/storage/witness_block_state.rs,,M,B,wiring,identical-to-v29,1,1,types
core/lib/types/src/system_contracts.rs,,M,B,feature,present,34,17,types
core/lib/types/src/transaction_request.rs,,M,B,feature,present,72,51,types
core/lib/types/src/tx/execute.rs,,M,B,feature,present,42,7,types
core/lib/types/src/utils.rs,,M,B,wiring,present,2,3,types
core/lib/types/src/via_bootstrap.rs,,A,A,via-named-embedded,,49,0,types
core/lib/types/src/via_btc_sender.rs,,A,A,via-named-embedded,,42,0,types
core/lib/types/src/via_da_dispatcher.rs,,A,A,via-named-embedded,,56,0,types
core/lib/types/src/via_protocol_upgrade.rs,,A,A,via-named-embedded,,180,0,types
core/lib/types/src/via_utils.rs,,A,A,via-named-embedded,,7,0,types
core/lib/types/src/via_verifier_btc_inscription_operations.rs,,A,A,via-named-embedded,,45,0,types
core/lib/types/src/via_wallet.rs,,A,A,via-named-embedded,,252,0,types
core/lib/utils/Cargo.toml,,M,B,wiring,present,2,10,utils
core/lib/utils/src/bytecode.rs,,D,C,deleted-upstream-file,moved?:core/lib/multivm/src/versions/vm_virtual_blocks/implementation/bytecode.rs,0,57,utils
core/lib/utils/src/convert.rs,,D,C,deleted-upstream-file,gone,0,185,utils
core/lib/utils/src/env.rs,,M,B,feature,present,162,26,utils
core/lib/utils/src/format.rs,,D,C,deleted-upstream-file,gone,0,78,utils
core/lib/utils/src/lib.rs,,M,B,wiring,present,1,8,utils
core/lib/utils/src/misc.rs,,D,C,deleted-upstream-file,gone,0,55,utils
core/lib/utils/src/time.rs,,D,C,deleted-upstream-file,gone,0,19,utils
core/lib/via_btc_client/.gitignore,,A,A,via-crate,,1,0,via_btc_client
core/lib/via_btc_client/Cargo.toml,,A,A,via-crate,,103,0,via_btc_client
core/lib/via_btc_client/DEV.md,,A,A,via-crate,,213,0,via_btc_client
core/lib/via_btc_client/README.md,,A,A,via-crate,,73,0,via_btc_client
core/lib/via_btc_client/examples/bootstrap.rs,,A,A,via-crate,,260,0,via_btc_client
core/lib/via_btc_client/examples/data_inscription_example.rs,,A,A,via-crate,,975,0,via_btc_client
core/lib/via_btc_client/examples/deposit.rs,,A,A,via-crate,,137,0,via_btc_client
core/lib/via_btc_client/examples/deposit_opreturn.rs,,A,A,via-crate,,161,0,via_btc_client
core/lib/via_btc_client/examples/fee_history.rs,,A,A,via-crate,,53,0,via_btc_client
core/lib/via_btc_client/examples/fee_rate.rs,,A,A,via-crate,,38,0,via_btc_client
core/lib/via_btc_client/examples/indexer_init_example.rs,,A,A,via-crate,,44,0,via_btc_client
core/lib/via_btc_client/examples/inscriber.rs,,A,A,via-crate,,87,0,via_btc_client
core/lib/via_btc_client/examples/parse_bootstrap.rs,,A,A,via-crate,,34,0,via_btc_client
core/lib/via_btc_client/examples/propose_new_bridge.rs,,A,A,via-crate,,116,0,via_btc_client
core/lib/via_btc_client/examples/tx_with_opreturn.rs,,A,A,via-crate,,149,0,via_btc_client
core/lib/via_btc_client/examples/upgrade_inscription_parsing.rs,,A,A,via-crate,,60,0,via_btc_client
core/lib/via_btc_client/examples/upgrade_system_contracts.rs,,A,A,via-crate,,135,0,via_btc_client
core/lib/via_btc_client/examples/verify_batch.rs,,A,A,via-crate,,81,0,via_btc_client
core/lib/via_btc_client/resources/docker-compose-btc.yml,,A,A,via-crate,,43,0,via_btc_client
core/lib/via_btc_client/src/bootstrap/mod.rs,,A,A,via-crate,,87,0,via_btc_client
core/lib/via_btc_client/src/client/fee_limits.rs,,A,A,via-crate,,42,0,via_btc_client
core/lib/via_btc_client/src/client/mod.rs,,A,A,via-crate,,458,0,via_btc_client
core/lib/via_btc_client/src/client/rpc_client.rs,,A,A,via-crate,,254,0,via_btc_client
core/lib/via_btc_client/src/indexer/mod.rs,,A,A,via-crate,,687,0,via_btc_client
core/lib/via_btc_client/src/indexer/parser.rs,,A,A,via-crate,,1251,0,via_btc_client
core/lib/via_btc_client/src/indexer/withdrawal/mod.rs,,A,A,via-crate,,131,0,via_btc_client
core/lib/via_btc_client/src/inscriber/fee.rs,,A,A,via-crate,,120,0,via_btc_client
core/lib/via_btc_client/src/inscriber/internal_type.rs,,A,A,via-crate,,48,0,via_btc_client
core/lib/via_btc_client/src/inscriber/mod.rs,,A,A,via-crate,,993,0,via_btc_client
core/lib/via_btc_client/src/inscriber/script_builder.rs,,A,A,via-crate,,374,0,via_btc_client
core/lib/via_btc_client/src/inscriber/test_utils.rs,,A,A,via-crate,,284,0,via_btc_client
core/lib/via_btc_client/src/lib.rs,,A,A,via-crate,,12,0,via_btc_client
core/lib/via_btc_client/src/metrics.rs,,A,A,via-crate,,19,0,via_btc_client
core/lib/via_btc_client/src/regtest.rs,,A,A,via-crate,,143,0,via_btc_client
core/lib/via_btc_client/src/signer/mod.rs,,A,A,via-crate,,179,0,via_btc_client
core/lib/via_btc_client/src/traits.rs,,A,A,via-crate,,116,0,via_btc_client
core/lib/via_btc_client/src/types.rs,,A,A,via-crate,,503,0,via_btc_client
core/lib/via_btc_client/src/utils.rs,,A,A,via-crate,,47,0,via_btc_client
core/lib/via_btc_client/tests/deposit_integration_test.rs,,A,A,via-crate,,289,0,via_btc_client
core/lib/via_btc_client/tests/deposit_utils.rs,,A,A,via-crate,,587,0,via_btc_client
core/lib/via_consensus/Cargo.toml,,A,A,via-crate,,17,0,via_consensus
core/lib/via_consensus/README.md,,A,A,via-crate,,3,0,via_consensus
core/lib/via_consensus/src/consensus.rs,,A,A,via-crate,,2,0,via_consensus
core/lib/via_consensus/src/lib.rs,,A,A,via-crate,,1,0,via_consensus
core/lib/via_da_clients/AGENTS.md,,A,A,via-crate,,13,0,via_da_clients
core/lib/via_da_clients/Cargo.toml,,A,A,via-crate,,37,0,via_da_clients
core/lib/via_da_clients/README.md,,A,A,via-crate,,76,0,via_da_clients
core/lib/via_da_clients/rustfmt.toml,,A,A,via-crate,,7,0,via_da_clients
core/lib/via_da_clients/src/celestia/client.rs,,A,A,via-crate,,224,0,via_da_clients
core/lib/via_da_clients/src/celestia/mod.rs,,A,A,via-crate,,1,0,via_da_clients
core/lib/via_da_clients/src/external_node/client.rs,,A,A,via-crate,,87,0,via_da_clients
core/lib/via_da_clients/src/external_node/mod.rs,,A,A,via-crate,,1,0,via_da_clients
core/lib/via_da_clients/src/fallback/client.rs,,A,A,via-crate,,204,0,via_da_clients
core/lib/via_da_clients/src/fallback/mod.rs,,A,A,via-crate,,1,0,via_da_clients
core/lib/via_da_clients/src/http/client.rs,,A,A,via-crate,,109,0,via_da_clients
core/lib/via_da_clients/src/http/mod.rs,,A,A,via-crate,,1,0,via_da_clients
core/lib/via_da_clients/src/lib.rs,,A,A,via-crate,,5,0,via_da_clients
core/lib/via_da_clients/src/wiring_layer.rs,,A,A,via-crate,,90,0,via_da_clients
core/lib/via_da_dispatcher/Cargo.toml,,A,A,via-crate,,18,0,via_da_dispatcher
core/lib/via_da_dispatcher/src/blob.rs,,A,A,via-crate,,59,0,via_da_dispatcher
core/lib/via_da_dispatcher/src/lib.rs,,A,A,via-crate,,1,0,via_da_dispatcher
core/lib/via_mempool/Cargo.toml,,A,A,via-crate,,15,0,via_mempool
core/lib/via_mempool/src/lib.rs,,A,A,via-crate,,9,0,via_mempool
core/lib/via_mempool/src/mempool_store.rs,,A,A,via-crate,,274,0,via_mempool
core/lib/via_mempool/src/tests.rs,,A,A,via-crate,,468,0,via_mempool
core/lib/via_mempool/src/types.rs,,A,A,via-crate,,210,0,via_mempool
core/lib/via_reorg/AGENTS.md,,A,A,via-crate,,12,0,via_reorg
core/lib/via_reorg/Cargo.toml,,A,A,via-crate,,13,0,via_reorg
core/lib/via_reorg/rustfmt.toml,,A,A,via-crate,,7,0,via_reorg
core/lib/via_reorg/src/lib.rs,,A,A,via-crate,,151,0,via_reorg
core/lib/via_test_utils/Cargo.toml,,A,A,via-crate,,21,0,via_test_utils
core/lib/via_test_utils/README.md,,A,A,via-crate,,3,0,via_test_utils
core/lib/via_test_utils/src/lib.rs,,A,A,via-crate,,1,0,via_test_utils
core/lib/via_test_utils/src/utils.rs,,A,A,via-crate,,314,0,via_test_utils
core/lib/vlog/src/lib.rs,,M,B,feature,present,13,5,vlog
core/lib/vm_executor/Cargo.toml,,A,A,unmarked-addition,present,28,0,vm_executor
core/lib/vm_executor/src/batch/executor.rs,core/node/state_keeper/src/batch_executor/mod.rs,R053,B,wiring,moved?:core/lib/multivm/src/versions/vm_virtual_blocks/tracers/mod.rs,0,0,vm_executor
core/lib/vm_executor/src/batch/factory.rs,,A,A,unmarked-addition,present,511,0,vm_executor
core/lib/vm_executor/src/batch/metrics.rs,,A,A,unmarked-addition,present,100,0,vm_executor
core/lib/vm_executor/src/batch/mod.rs,,A,A,unmarked-addition,identical-to-v29,12,0,vm_executor
